"","Hour","variable","value"
"814",22,"2016-11-03","81"
"815",23,"2016-11-03","89"
"816",24,"2016-11-03","87"
"817",1,"2016-11-04","90"
"818",2,"2016-11-04","95"
"819",3,"2016-11-04","96"
"820",4,"2016-11-04","96"
"821",5,"2016-11-04","96"
"822",6,"2016-11-04","97"
"823",7,"2016-11-04","97"
"824",8,"2016-11-04","X"
"825",9,"2016-11-04","74"
"826",10,"2016-11-04","66"
"827",11,"2016-11-04","57"
"828",12,"2016-11-04","52"
"829",13,"2016-11-04","52"
"830",14,"2016-11-04","54"
"831",15,"2016-11-04","52"
"832",16,"2016-11-04","56"
"833",17,"2016-11-04","63"
"834",18,"2016-11-04","72"
"835",19,"2016-11-04","81"
"836",20,"2016-11-04","81"
"837",21,"2016-11-04","91"
"838",22,"2016-11-04","93"
"839",23,"2016-11-04","94"
"840",24,"2016-11-04","96"
"841",1,"2016-11-05","97"
"842",2,"2016-11-05","95"
"843",3,"2016-11-05","96"
"844",4,"2016-11-05","97"
"845",5,"2016-11-05","97"
"846",6,"2016-11-05","96"
"847",7,"2016-11-05","92"
"848",8,"2016-11-05","83"
"849",9,"2016-11-05","74"
"850",10,"2016-11-05","64"
"851",11,"2016-11-05","56"
"852",12,"2016-11-05","53"
"853",13,"2016-11-05","50"
"854",14,"2016-11-05","55"
"855",15,"2016-11-05","60"
"856",16,"2016-11-05","64"
"857",17,"2016-11-05","75"
"858",18,"2016-11-05","79"
"859",19,"2016-11-05","84"
"860",20,"2016-11-05","89"
"861",21,"2016-11-05","92"
"862",22,"2016-11-05","X"
"863",23,"2016-11-05","96"
"864",24,"2016-11-05","95"
"865",1,"2016-11-06","94"
"866",2,"2016-11-06","93"
"867",3,"2016-11-06","94"
"868",4,"2016-11-06","93"
"869",5,"2016-11-06","90"
"870",6,"2016-11-06","88"
"871",7,"2016-11-06","87"
