"","Hour","variable","value"
"692",20,"2016-10-29","24.3"
"693",21,"2016-10-29","X"
"694",22,"2016-10-29","23.3"
"695",23,"2016-10-29","22.9"
"696",24,"2016-10-29","22.7"
"697",1,"2016-10-30","22.8"
"698",2,"2016-10-30","22.6"
"699",3,"2016-10-30","22.6"
"700",4,"2016-10-30","22.6"
"701",5,"2016-10-30","22.1"
"702",6,"2016-10-30","22.0"
"703",7,"2016-10-30","22.5"
"704",8,"2016-10-30","23.7"
"705",9,"2016-10-30","25.8"
"706",10,"2016-10-30","27.6"
"707",11,"2016-10-30","28.7"
"708",12,"2016-10-30","30.2"
"709",13,"2016-10-30","31.2"
"710",14,"2016-10-30","31.4"
"711",15,"2016-10-30","30.5"
"712",16,"2016-10-30","29.8"
"713",17,"2016-10-30","28.1"
"714",18,"2016-10-30","27.0"
"715",19,"2016-10-30","26.4"
"716",20,"2016-10-30","25.3"
"717",21,"2016-10-30","24.4"
"718",22,"2016-10-30","23.6"
"719",23,"2016-10-30","23.6"
"720",24,"2016-10-30","23.5"
"721",1,"2016-10-31","23.4"
"722",2,"2016-10-31","23.3"
"723",3,"2016-10-31","23.1"
"724",4,"2016-10-31","22.2"
"725",5,"2016-10-31","21.8"
"726",6,"2016-10-31","21.4"
"727",7,"2016-10-31","22.1"
"728",8,"2016-10-31","24.9"
"729",9,"2016-10-31","26.4"
"730",10,"2016-10-31","28.5"
"731",11,"2016-10-31","29.6"
"732",12,"2016-10-31","29.5"
"733",13,"2016-10-31","31.1"
"734",14,"2016-10-31","31.3"
"735",15,"2016-10-31","30.6"
"736",16,"2016-10-31","29.6"
"737",17,"2016-10-31","27.9"
"738",18,"2016-10-31","26.2"
"739",19,"2016-10-31","25.1"
"740",20,"2016-10-31","24.2"
"741",21,"2016-10-31","23.6"
"742",22,"2016-10-31","23.1"
"743",23,"2016-10-31","22.6"
"744",24,"2016-10-31","22.1"
"745",1,"2016-11-01","21.5"
"746",2,"2016-11-01","21.2"
"747",3,"2016-11-01","21.0"
"748",4,"2016-11-01","20.7"
"749",5,"2016-11-01","20.9"
"750",6,"2016-11-01","20.7"
"751",7,"2016-11-01","21.1"
"752",8,"2016-11-01","22.6"
"753",9,"2016-11-01","23.5"
"754",10,"2016-11-01","25.5"
"755",11,"2016-11-01","26.5"
"756",12,"2016-11-01","X"
"757",13,"2016-11-01","29.3"
"758",14,"2016-11-01","30.0"
"759",15,"2016-11-01","28.8"
"760",16,"2016-11-01","27.7"
"761",17,"2016-11-01","26.3"
"762",18,"2016-11-01","24.9"
"763",19,"2016-11-01","24.2"
"764",20,"2016-11-01","23.3"
"765",21,"2016-11-01","22.2"
"766",22,"2016-11-01","21.6"
"767",23,"2016-11-01","20.3"
"768",24,"2016-11-01","19.7"
"769",1,"2016-11-02","20.1"
"770",2,"2016-11-02","19.9"
"771",3,"2016-11-02","19.4"
"772",4,"2016-11-02","19.1"
"773",5,"2016-11-02","19.1"
"774",6,"2016-11-02","19.0"
